user_id,1_per_0_place,1_per_1_place,1_per_2_place,1_per_3_place,2_per_0_place,2_per_1_place,2_per_2_place,2_per_3_place,3_per_0_place,3_per_1_place,3_per_2_place,3_per_3_place,4_per_0_place,4_per_1_place,4_per_2_place,4_per_3_place,5_per_0_place,5_per_1_place,5_per_2_place,5_per_3_place,6_per_0_place,6_per_1_place,6_per_2_place,6_per_3_place,1_per_0_score,1_per_1_score,1_per_2_score,1_per_3_score,2_per_0_score,2_per_1_score,2_per_2_score,2_per_3_score,3_per_0_score,3_per_1_score,3_per_2_score,3_per_3_score,4_per_0_score,4_per_1_score,4_per_2_score,4_per_3_score,5_per_0_score,5_per_1_score,5_per_2_score,5_per_3_score,6_per_0_score,6_per_1_score,6_per_2_score,6_per_3_score,game_id,team_id
10769,5,2,6,3,3,2,2,3,6,1,1,3,5,2,3,2,2,2,6,2,2,3,6,2,64,23,-52,11,41,8,95,-11,26,33,14,36,57,27,166,103,-21,16,-27,158,58,46,15,4,204,1454
10770,1,6,2,5,5,4,6,6,4,4,4,1,4,4,4,4,6,4,2,4,6,4,4,4,105,9,26,1,5,8,23,-20,157,13,9,36,84,27,156,103,-52,16,9,158,63,23,25,4,252,1854
10771,5,5,6,4,4,1,5,5,5,1,2,5,5,1,5,1,5,1,5,1,4,2,5,1,54,36,-22,-3,-9,8,150,5,80,25,12,28,62,27,82,103,3,16,-7,158,77,29,22,4,184,1272
10772,6,4,5,5,5,1,4,6,5,5,2,2,4,1,6,1,4,1,2,1,6,3,5,1,59,20,28,1,4,8,59,-20,166,15,11,30,80,27,105,103,1,16,18,158,33,25,25,4,211,1534
10773,6,5,1,6,6,2,5,5,1,6,3,6,3,2,6,2,5,2,2,2,5,2,1,2,63,19,71,2,9,8,56,-10,269,14,12,21,98,27,107,103,-34,16,41,158,52,29,45,4,192,1364
10774,6,1,6,4,4,3,3,3,6,2,1,6,6,3,5,3,1,3,6,3,5,3,6,3,50,66,-49,1,5,8,291,36,8,18,15,23,52,27,94,103,97,16,-29,158,69,23,16,4,252,1852
10775,3,5,5,4,4,2,5,4,5,6,5,6,2,2,4,2,4,2,5,2,3,5,2,2,83,22,4,4,16,8,139,9,146,19,12,26,87,27,141,103,10,16,2,158,66,32,34,4,264,1920
10776,3,4,3,4,4,4,6,5,3,4,4,5,5,4,5,4,5,4,3,4,5,6,5,4,63,22,27,2,10,8,64,-4,129,13,11,22,57,27,108,103,-24,16,11,158,55,15,21,4,237,1688
10777,2,6,5,3,3,4,5,4,5,5,5,3,4,4,3,4,4,4,5,4,5,6,3,4,106,9,5,6,25,8,44,-4,115,12,8,33,64,27,178,103,-29,16,-1,158,49,19,35,4,194,1394
10778,6,4,5,6,6,1,5,6,5,2,1,6,6,1,6,1,5,1,5,1,4,4,5,1,57,20,12,-13,-38,8,58,-15,131,22,14,14,61,27,34,103,-34,16,9,158,59,28,27,4,209,1516
10779,5,2,2,4,4,5,2,2,2,4,2,6,1,5,5,5,2,5,2,5,2,5,2,5,66,33,56,3,15,8,207,20,239,17,13,23,106,27,120,103,38,16,23,158,92,24,37,4,238,1700
10780,1,3,6,2,2,3,4,4,6,2,2,2,6,3,2,3,4,3,6,3,5,2,2,3,108,29,3,8,28,8,119,0,120,18,8,32,65,27,184,103,1,16,0,158,70,19,34,4,182,1252
10781,4,1,2,4,4,6,1,1,2,6,6,4,2,6,4,6,1,6,3,6,1,6,3,6,59,53,45,0,2,8,279,35,203,13,12,33,95,27,106,103,71,16,18,158,102,18,32,4,251,1838
10782,4,2,1,3,3,3,2,2,1,4,2,5,2,3,3,3,2,3,1,3,1,1,2,3,64,32,35,2,10,8,144,2,186,19,15,21,89,27,112,103,2,16,13,158,73,35,30,4,249,1824
10783,4,3,4,5,5,1,3,3,4,2,3,4,4,1,4,1,3,1,4,1,3,2,4,1,75,31,31,2,12,8,192,18,181,24,12,24,84,27,125,103,33,16,14,158,74,36,28,4,238,1706
10784,5,5,3,4,4,6,5,5,3,6,6,1,3,6,4,6,5,6,4,6,6,6,4,6,60,16,17,0,1,8,41,-13,138,12,11,32,77,27,104,103,-41,16,7,158,56,23,25,4,249,1820
10785,2,6,5,3,3,4,5,4,5,5,5,3,4,4,3,4,4,4,5,4,5,6,3,4,106,9,5,6,25,8,44,-4,115,12,8,33,64,27,178,103,-29,16,-1,158,49,19,35,4,194,1394
10786,5,5,2,4,4,2,6,5,2,3,3,6,3,2,5,2,4,2,2,2,5,5,4,2,67,15,41,3,13,8,35,-14,174,20,13,24,67,27,120,103,-46,16,20,158,52,28,26,4,245,1780
10787,5,3,2,5,5,1,3,3,3,2,2,6,6,1,5,1,3,1,3,1,6,2,2,1,66,53,43,3,11,8,250,28,189,13,11,21,83,27,112,103,70,16,17,158,69,30,33,4,215,1572
10788,5,6,1,6,4,3,6,6,1,1,3,6,4,3,6,3,6,3,1,3,6,1,1,3,63,7,97,4,21,8,38,-10,338,24,11,25,106,27,124,103,-54,16,47,158,60,35,64,4,213,1544
10789,1,6,2,4,3,3,6,5,1,4,6,2,1,3,2,3,6,3,1,3,5,6,2,3,106,16,35,3,17,8,38,-13,190,19,11,31,93,27,168,103,-45,16,15,158,56,24,28,4,239,1718
10790,4,4,5,6,6,4,4,5,5,6,4,4,4,4,4,4,4,4,5,4,3,6,5,4,95,23,4,0,2,8,111,2,132,12,10,36,79,27,143,103,1,16,1,158,64,21,36,4,183,1258
10791,2,3,1,1,1,3,2,2,1,3,2,3,1,3,2,3,2,3,1,3,1,3,1,3,85,25,54,4,22,8,168,14,230,25,14,31,93,27,156,103,24,16,20,158,71,34,38,4,201,1424
10792,4,1,2,5,6,4,1,1,2,2,2,5,6,4,4,4,1,4,2,4,5,2,2,4,73,55,89,5,19,8,302,63,298,21,12,27,85,27,136,103,88,16,45,158,62,34,58,4,213,1548
10793,3,1,2,3,3,3,1,2,2,2,6,1,4,3,2,3,1,3,2,3,2,1,2,3,71,62,41,1,3,8,315,40,175,20,8,36,68,27,119,103,87,16,14,158,96,30,32,4,184,1278
10794,4,1,2,5,6,4,1,1,2,2,2,5,6,4,4,4,1,4,2,4,5,2,2,4,73,55,89,5,19,8,302,63,298,21,12,27,85,27,136,103,88,16,45,158,62,34,58,4,213,1548
10795,2,5,5,5,5,1,5,6,5,6,6,2,4,1,2,1,6,1,5,1,3,3,4,1,102,20,1,-1,-2,8,72,-11,96,12,8,28,59,27,135,103,-28,16,-1,158,67,24,25,4,237,1692
10796,4,3,4,5,5,1,3,3,4,2,3,4,4,1,4,1,3,1,4,1,3,2,4,1,75,31,31,2,12,8,192,18,181,24,12,24,84,27,125,103,33,16,14,158,74,36,28,4,238,1706
10797,3,6,5,1,1,4,5,4,5,3,2,1,2,4,1,4,5,4,5,4,2,5,3,4,97,4,17,23,64,8,26,-15,166,23,15,50,90,27,249,103,-54,16,2,158,61,30,34,4,191,1358
10798,2,6,5,3,3,4,5,4,5,5,5,3,4,4,3,4,4,4,5,4,5,6,3,4,106,9,5,6,25,8,44,-4,115,12,8,33,64,27,178,103,-29,16,-1,158,49,19,35,4,194,1394
10799,5,6,1,4,3,6,6,5,1,5,3,5,1,6,5,6,6,6,1,6,4,3,1,6,56,-5,79,3,15,8,11,-23,272,23,14,22,83,27,110,103,-63,16,39,158,60,42,48,4,219,1596
10800,5,3,3,4,4,4,3,3,3,4,3,6,1,4,4,4,4,4,3,4,2,4,3,4,99,47,76,4,16,8,281,41,285,14,11,27,108,27,157,103,63,16,41,158,111,19,46,4,236,1686
10801,4,3,6,5,5,4,5,5,6,4,5,1,6,4,4,4,4,4,6,4,6,4,1,4,104,32,2,1,3,8,95,-2,104,11,8,35,60,27,151,103,-2,16,0,158,54,13,31,4,235,1666
10802,6,2,1,5,5,5,1,1,1,3,4,5,2,5,5,5,2,5,1,5,1,2,1,5,54,39,62,-4,-16,8,295,59,261,22,11,28,106,27,73,103,38,16,32,158,120,39,39,4,210,1520
10803,1,1,1,3,3,3,1,1,1,1,2,6,2,3,3,3,1,3,1,3,3,1,2,3,105,33,32,3,16,8,185,14,187,19,11,30,97,27,165,103,40,16,10,158,72,26,29,4,235,1674
10804,4,1,1,1,1,3,1,1,1,1,1,4,5,3,3,3,1,3,1,3,5,1,1,3,60,63,71,4,25,8,311,47,233,30,15,29,58,27,133,103,94,16,30,158,59,48,44,4,244,1768
10805,1,6,2,4,3,3,6,5,1,4,6,2,1,3,2,3,6,3,1,3,5,6,2,3,106,16,35,3,17,8,38,-13,190,19,11,31,93,27,168,103,-45,16,15,158,56,24,28,4,239,1718
10806,3,3,4,3,4,5,3,3,5,3,5,3,5,5,3,5,1,5,5,5,4,4,6,5,73,30,28,5,19,8,183,19,138,16,12,28,60,27,137,103,48,16,9,158,61,25,25,4,192,1368
10807,1,4,1,3,2,3,3,5,1,3,3,1,4,3,2,3,5,3,1,3,4,3,3,3,105,30,27,5,21,8,164,2,182,11,8,33,106,27,172,103,4,16,9,158,108,20,29,4,246,1784
10808,6,3,5,6,6,6,3,3,6,4,1,6,6,6,6,6,3,6,4,6,5,3,6,6,47,43,-20,-12,-30,8,252,39,67,18,17,12,53,27,34,103,82,16,-5,158,60,28,21,4,184,1270
10809,1,2,3,1,1,5,2,2,3,6,3,2,2,5,1,5,2,5,3,5,3,5,3,5,79,28,38,8,31,8,117,0,197,15,12,31,97,27,161,103,2,16,13,158,58,29,34,4,242,1736
10810,1,4,4,2,2,2,4,4,4,2,5,3,4,2,1,2,4,2,5,2,5,4,5,2,101,24,16,5,22,8,77,-10,127,21,12,30,66,27,170,103,-20,16,2,158,57,26,22,4,249,1826
10811,1,6,1,1,1,3,4,4,1,2,1,1,1,3,1,3,4,3,1,3,6,2,1,3,106,16,82,19,58,8,77,-3,290,22,18,49,88,27,250,103,-22,16,43,158,48,38,55,4,237,1694
10812,6,2,1,5,4,2,2,2,2,1,1,5,5,2,5,2,2,2,2,2,5,1,1,2,56,46,61,3,15,8,243,28,215,32,16,25,59,27,115,103,70,16,23,158,60,39,40,4,214,1560
10813,2,3,2,2,2,1,2,2,2,6,4,6,1,1,2,1,3,1,2,1,1,4,2,1,87,45,39,2,9,8,244,22,206,12,11,24,108,27,133,103,54,16,15,158,102,21,32,4,244,1762
10814,4,6,4,2,2,1,6,5,4,3,4,5,5,1,2,1,6,1,4,1,6,6,6,1,67,15,25,4,18,8,31,-14,143,18,11,26,67,27,126,103,-47,16,8,158,49,28,25,4,242,1740
10815,4,1,2,4,4,6,1,1,2,6,6,4,2,6,4,6,1,6,3,6,1,6,3,6,59,53,45,0,2,8,279,35,203,13,12,33,95,27,106,103,71,16,18,158,102,18,32,4,251,1838
10816,3,4,3,2,2,1,2,2,4,6,3,4,6,1,3,1,2,1,4,1,2,5,4,1,69,23,27,4,21,8,163,16,138,17,13,29,61,27,136,103,33,16,8,158,64,27,25,4,239,1714
10817,5,2,1,1,1,1,2,2,6,2,1,3,6,1,5,1,2,1,2,1,5,2,2,1,81,30,30,7,28,8,185,10,151,18,14,30,63,27,160,103,27,16,9,158,99,19,31,4,195,1410
10818,2,3,4,1,1,1,3,3,2,4,5,1,1,1,1,1,3,1,4,1,1,5,2,1,106,26,54,18,56,8,191,13,237,16,9,47,105,27,236,103,19,16,20,158,112,21,42,4,183,1264
10819,6,3,6,6,6,4,3,3,6,2,2,6,4,4,6,4,3,4,6,4,6,4,1,4,55,27,3,-8,-34,8,151,9,123,23,14,16,64,27,43,103,31,16,3,158,56,28,30,4,239,1720
10820,6,1,6,5,5,1,1,1,6,3,4,2,6,1,5,1,1,1,6,1,2,2,6,1,59,61,-52,-1,-1,8,308,47,16,19,13,31,54,27,101,103,97,16,-24,158,72,31,19,4,249,1822
10821,5,3,2,2,2,2,3,2,2,3,3,3,2,2,3,2,3,2,2,2,2,5,2,2,52,32,43,6,25,8,187,17,182,16,13,27,76,27,123,103,40,16,16,158,79,19,31,4,237,1690
10822,6,5,5,4,4,6,5,4,5,4,6,1,4,6,4,6,5,6,5,6,5,4,2,6,61,22,10,1,8,8,79,-8,141,17,11,35,74,27,116,103,-21,16,3,158,55,31,37,4,242,1738
10823,1,5,2,2,2,5,5,5,3,6,6,2,5,5,1,5,5,5,2,5,5,4,6,5,102,20,19,4,17,8,64,-12,124,19,9,33,58,27,165,103,-29,16,5,158,55,30,23,4,201,1426
10824,2,1,2,3,3,2,3,6,2,1,1,6,3,2,3,2,4,2,2,2,1,1,4,2,74,30,52,2,9,8,115,-14,211,32,13,22,74,27,120,103,-18,16,21,158,62,55,32,4,242,1744
10825,5,6,5,4,4,3,6,6,4,3,1,5,4,3,5,3,6,3,4,3,3,4,5,3,67,17,18,4,18,8,40,-21,133,19,14,23,69,27,126,103,-50,16,6,158,73,21,21,4,190,1342
10826,3,1,5,2,3,2,1,1,5,1,4,3,5,2,3,2,1,2,6,2,5,1,6,2,89,51,-47,7,18,8,275,29,35,27,12,27,63,27,153,103,88,16,-24,158,65,42,16,4,238,1710
10827,2,5,5,4,4,6,5,5,5,6,6,5,5,6,4,6,4,6,5,6,3,6,3,6,105,26,6,3,15,8,161,12,119,15,8,28,63,27,159,103,28,16,0,158,74,21,35,4,248,1812
10828,6,6,6,5,6,3,6,6,6,2,1,2,4,3,6,3,6,3,6,3,4,3,5,3,82,15,-19,1,7,8,60,-12,83,19,17,35,66,27,142,103,-38,16,-8,158,67,28,25,4,202,1440
10829,3,3,2,3,3,4,2,2,4,1,1,4,4,4,3,4,2,4,2,4,4,2,5,4,92,33,20,4,22,8,194,20,144,20,13,31,71,27,162,103,50,16,8,158,62,29,25,4,262,1906
10830,1,5,3,4,4,4,5,5,3,3,2,1,2,4,1,4,5,4,3,4,2,3,5,4,103,18,15,1,5,8,80,-11,144,20,15,37,81,27,161,103,-26,16,4,158,67,32,24,4,244,1760
10831,6,2,1,5,5,5,1,1,1,3,4,5,2,5,5,5,2,5,1,5,1,2,1,5,54,39,62,-4,-16,8,295,59,261,22,11,28,106,27,73,103,38,16,32,158,120,39,39,4,210,1520
10832,5,6,6,3,3,2,6,6,6,3,2,5,6,2,5,2,6,2,6,2,6,4,6,2,64,12,-51,7,23,8,16,-25,12,19,13,26,43,27,133,103,-46,16,-21,158,50,25,22,4,183,1260
10833,1,3,6,2,2,3,4,4,6,2,2,2,6,3,2,3,4,3,6,3,5,2,2,3,108,29,3,8,28,8,119,0,120,18,8,32,65,27,184,103,1,16,0,158,70,19,34,4,182,1252
10834,3,1,2,1,1,1,1,2,2,1,1,1,3,1,1,1,2,1,2,1,1,1,2,1,74,44,48,26,76,8,214,18,214,50,22,57,60,27,255,103,23,16,21,158,67,62,35,4,219,1598
10835,5,2,1,6,6,1,1,1,1,1,2,5,1,1,6,1,2,1,1,1,4,2,3,1,62,65,28,-3,-15,8,328,43,197,18,11,28,109,27,83,103,93,16,15,158,103,24,27,4,252,1848
10836,1,1,4,3,3,6,1,1,4,4,5,3,2,6,3,6,1,6,4,6,3,3,4,6,107,36,33,9,30,8,209,25,172,17,10,34,78,27,190,103,54,16,14,158,61,33,30,4,209,1514
10837,1,2,4,1,1,4,4,5,4,3,1,2,3,4,1,4,4,4,5,4,2,3,5,4,67,29,18,9,28,8,118,-5,127,22,17,31,65,27,152,103,-12,16,3,158,67,39,19,4,234,1656
10838,2,5,3,3,2,6,5,4,3,5,6,2,3,6,2,6,4,6,3,6,4,3,3,6,105,26,50,7,29,8,163,17,224,14,8,34,104,27,183,103,24,16,20,158,70,26,36,4,238,1704
10839,6,2,6,5,5,5,3,3,6,4,5,5,6,5,6,5,2,5,6,5,4,5,6,5,55,57,-42,1,4,8,234,21,23,16,11,28,55,27,99,103,75,16,-20,158,60,21,14,4,244,1770
10840,6,1,3,4,4,3,1,1,4,2,3,6,5,3,6,3,1,3,3,3,4,1,3,3,63,46,56,3,13,8,246,34,209,20,11,23,69,27,113,103,72,16,24,158,61,33,40,4,183,1266
10841,5,2,1,6,6,1,1,1,1,1,2,5,1,1,6,1,2,1,1,1,4,2,3,1,62,65,28,-3,-15,8,328,43,197,18,11,28,109,27,83,103,93,16,15,158,103,24,27,4,252,1848
10842,1,3,2,2,2,1,3,3,2,5,4,2,2,1,2,1,4,1,2,1,1,6,2,1,106,28,59,30,76,8,140,1,254,16,9,56,105,27,277,103,-19,16,26,158,109,21,48,4,247,1798
10843,4,1,5,5,6,1,1,2,6,4,4,2,6,1,5,1,1,1,5,1,3,4,4,1,95,49,4,2,1,8,262,31,131,13,8,35,83,27,141,103,68,16,2,158,91,23,29,4,231,1630
10844,5,5,4,3,3,2,5,4,4,2,3,5,5,2,4,2,5,2,5,2,5,2,4,2,77,17,35,6,24,8,52,-12,169,17,11,29,75,27,147,103,-39,16,13,158,60,26,29,4,211,1542
10845,5,5,1,3,3,5,5,5,2,1,1,3,4,5,3,5,5,5,1,5,4,2,1,5,83,27,77,8,33,8,143,8,250,26,16,33,63,27,173,103,5,16,38,158,62,41,46,4,205,1466
10846,6,5,6,6,6,4,4,6,6,2,5,6,6,4,6,4,4,4,6,4,5,2,6,4,52,8,-58,-11,-36,8,48,-30,-1,32,12,15,52,27,32,103,-38,16,-30,158,51,57,3,4,219,1600
10847,2,5,5,5,5,1,5,6,5,6,6,2,4,1,2,1,6,1,5,1,3,3,4,1,102,20,1,-1,-2,8,72,-11,96,12,8,28,59,27,135,103,-28,16,-1,158,67,24,25,4,237,1692
10848,4,2,1,3,3,3,2,2,1,4,2,5,2,3,3,3,2,3,1,3,1,1,2,3,64,32,35,2,10,8,144,2,186,19,15,21,89,27,112,103,2,16,13,158,73,35,30,4,249,1824
10849,5,2,4,6,6,2,3,3,4,4,2,3,2,2,5,2,2,2,3,2,4,4,5,2,82,38,24,1,3,8,189,14,170,16,12,36,95,27,134,103,44,16,8,158,67,26,27,4,248,1810
10850,6,3,6,5,5,3,2,2,5,4,5,5,5,3,6,3,2,3,5,3,2,2,6,3,61,24,15,-1,-2,8,184,20,131,20,11,30,64,27,99,103,39,16,7,158,63,38,25,4,245,1778
10851,4,6,4,2,2,4,6,6,4,3,4,2,3,4,4,4,6,4,6,4,6,4,4,4,61,18,-20,2,8,8,51,-11,87,18,11,31,69,27,113,103,-39,16,-7,158,59,24,27,4,184,1274
10852,5,4,6,5,5,4,4,3,6,5,5,4,6,4,5,4,3,4,6,4,2,3,5,4,63,24,-13,0,-1,8,105,-3,83,16,11,28,57,27,101,103,-7,16,-4,158,60,31,27,4,242,1746
10853,3,3,2,1,1,5,3,3,2,5,3,4,1,5,2,5,3,5,3,5,3,5,1,5,66,28,27,6,23,8,108,-2,178,18,15,30,93,27,140,103,-12,16,9,158,69,25,31,4,249,1830
10854,2,5,5,4,4,6,5,5,5,6,6,5,5,6,4,6,4,6,5,6,3,6,3,6,105,26,6,3,15,8,161,12,119,15,8,28,63,27,159,103,28,16,0,158,74,21,35,4,248,1812
10855,1,1,4,3,3,4,1,1,4,2,1,2,4,4,3,4,1,4,6,4,1,3,1,4,104,47,28,4,28,8,233,23,158,24,15,37,66,27,188,103,64,16,5,158,68,31,35,4,245,1782
10856,5,5,2,3,3,2,3,2,3,4,4,4,5,2,5,2,2,2,2,2,4,4,4,2,57,20,38,3,14,8,127,8,151,21,12,22,54,27,108,103,20,16,13,158,59,20,25,4,234,1654
10857,5,4,6,5,5,4,4,3,6,5,5,4,6,4,5,4,3,4,6,4,2,3,5,4,63,24,-13,0,-1,8,105,-3,83,16,11,28,57,27,101,103,-7,16,-4,158,60,31,27,4,242,1746
10858,2,3,4,1,1,1,3,3,2,4,5,1,1,1,1,1,3,1,4,1,1,5,2,1,106,26,54,18,56,8,191,13,237,16,9,47,105,27,236,103,19,16,20,158,112,21,42,4,183,1264
10859,2,1,4,5,5,6,1,2,4,5,6,4,3,6,4,6,1,6,4,6,1,6,5,6,106,54,14,4,21,8,268,22,142,12,8,30,89,27,169,103,66,16,4,158,110,16,23,4,205,1462
10860,2,4,4,1,1,1,4,5,4,1,1,1,4,1,1,1,5,1,4,1,5,1,4,1,97,22,30,36,83,8,145,7,176,35,16,58,64,27,290,103,5,16,15,158,61,50,32,4,264,1926
10861,4,4,3,5,6,2,4,3,3,4,5,3,1,2,4,2,3,2,4,2,3,4,6,2,78,30,13,1,4,8,162,7,155,15,11,36,98,27,130,103,33,16,5,158,69,23,24,4,262,1904
10862,2,1,4,5,5,6,1,2,4,5,6,4,3,6,4,6,1,6,4,6,1,6,5,6,106,54,14,4,21,8,268,22,142,12,8,30,89,27,169,103,66,16,4,158,110,16,23,4,205,1462
10863,6,5,4,6,6,6,4,5,4,5,3,5,3,6,6,6,4,6,4,6,6,3,2,6,61,11,28,-5,-23,8,32,-16,168,19,13,23,76,27,69,103,-40,16,10,158,44,33,35,4,191,1360
10864,4,1,1,1,1,3,1,1,1,1,1,4,5,3,3,3,1,3,1,3,5,1,1,3,60,63,71,4,25,8,311,47,233,30,15,29,58,27,133,103,94,16,30,158,59,48,44,4,244,1768
10865,6,3,6,4,4,5,1,1,4,4,2,5,3,5,5,5,1,5,4,5,2,5,4,5,65,29,35,9,34,8,178,16,197,15,13,34,99,27,155,103,30,16,13,158,82,21,35,4,241,1732
10866,2,1,5,4,4,1,2,2,2,6,6,4,1,1,5,1,2,1,2,1,1,6,4,1,105,29,25,3,14,8,115,1,185,12,8,30,111,27,160,103,-4,16,8,158,70,19,29,4,243,1750
10867,2,6,3,2,2,6,5,4,3,5,4,3,2,6,2,6,5,6,3,6,4,6,3,6,102,13,29,11,37,8,43,-8,170,15,12,35,84,27,197,103,-46,16,13,158,58,26,29,4,245,1774
10868,5,2,5,5,5,1,2,2,5,5,3,5,3,1,5,1,2,1,5,1,3,5,2,1,56,38,1,-1,-2,8,217,26,130,14,13,31,81,27,97,103,53,16,1,158,82,18,33,4,251,1836
10869,3,6,5,6,3,6,6,6,5,5,6,2,4,6,4,6,6,6,5,6,6,6,4,6,64,5,-23,1,6,8,-3,-27,70,14,11,33,62,27,115,103,-56,16,-8,158,57,18,25,4,244,1764
10870,2,3,4,4,4,1,5,5,4,4,4,6,6,1,5,1,5,1,4,1,3,4,3,1,105,24,9,4,17,8,113,1,108,15,8,30,56,27,164,103,-3,16,0,158,67,24,28,4,202,1446
10871,1,3,1,2,2,4,1,1,1,2,3,2,1,4,2,4,1,4,1,4,1,4,1,4,105,28,71,18,59,8,204,23,295,26,14,49,109,27,245,103,27,16,38,158,92,34,51,4,264,1916
10872,3,1,5,1,1,4,1,1,5,4,2,1,4,4,1,4,1,4,5,4,3,2,2,4,100,62,5,23,66,8,327,45,146,20,15,52,84,27,256,103,88,16,0,158,93,39,37,4,214,1562
10873,3,3,2,1,1,5,3,3,2,5,3,4,1,5,2,5,3,5,3,5,3,5,1,5,66,28,27,6,23,8,108,-2,178,18,15,30,93,27,140,103,-12,16,9,158,69,25,31,4,249,1830
10874,2,5,3,1,1,4,5,5,2,2,3,2,1,4,2,4,6,4,3,4,5,3,2,4,85,23,64,39,84,8,75,-8,288,26,14,57,109,27,279,103,-37,16,39,158,55,42,50,4,193,1382
10875,1,2,3,1,1,5,2,2,3,6,3,2,2,5,1,5,2,5,3,5,3,5,3,5,79,28,38,8,31,8,117,0,197,15,12,31,97,27,161,103,2,16,13,158,58,29,34,4,242,1736
10876,6,3,6,4,4,5,1,1,4,4,2,5,3,5,5,5,1,5,4,5,2,5,4,5,65,29,35,9,34,8,178,16,197,15,13,34,99,27,155,103,30,16,13,158,82,21,35,4,241,1732
10877,4,2,1,1,1,3,3,3,1,1,2,1,4,3,1,3,3,3,1,3,5,1,1,3,93,32,75,18,55,8,176,14,259,26,12,47,69,27,225,103,23,16,42,158,59,48,47,4,209,1518
10878,4,3,2,6,6,3,3,3,1,3,4,6,3,3,6,3,3,3,1,3,4,4,3,3,63,30,60,-7,-15,8,192,25,234,20,12,24,88,27,77,103,47,16,30,158,62,28,36,4,214,1558
10879,3,4,1,6,6,5,3,3,1,6,6,4,1,5,4,5,3,5,1,5,3,4,2,5,85,24,47,-1,-6,8,126,7,215,14,10,33,99,27,121,103,7,16,22,158,58,30,33,4,245,1772
10880,3,3,1,6,6,3,1,1,1,2,2,3,1,3,6,3,1,3,1,3,4,2,1,3,70,24,83,-3,-16,8,170,22,299,23,13,28,103,27,92,103,28,16,41,158,55,41,49,4,242,1742
10881,4,3,1,4,4,1,3,2,1,2,2,6,4,1,4,1,3,1,1,1,5,1,1,1,72,35,79,3,13,8,228,38,293,21,12,23,99,27,123,103,45,16,43,158,75,35,51,4,218,1580
10882,6,2,3,2,2,2,2,2,3,3,1,4,2,2,5,2,2,2,3,2,4,3,3,2,59,47,62,6,25,8,265,39,252,14,12,28,107,27,130,103,58,16,29,158,102,19,40,4,213,1546
10883,4,1,1,1,1,3,1,1,1,1,1,4,5,3,3,3,1,3,1,3,5,1,1,3,60,63,71,4,25,8,311,47,233,30,15,29,58,27,133,103,94,16,30,158,59,48,44,4,244,1768
10884,6,6,6,5,6,3,6,6,6,2,1,2,4,3,6,3,6,3,6,3,4,3,5,3,82,15,-19,1,7,8,60,-12,83,19,17,35,66,27,142,103,-38,16,-8,158,67,28,25,4,202,1440
10885,4,2,5,1,1,1,4,6,6,1,2,1,6,1,1,1,6,1,4,1,6,1,5,1,79,31,16,23,64,8,54,-18,129,26,13,49,54,27,228,103,-55,16,8,158,48,48,25,4,245,1776
10886,5,3,3,4,4,4,3,3,3,4,3,6,1,4,4,4,4,4,3,4,2,4,3,4,99,47,76,4,16,8,281,41,285,14,11,27,108,27,157,103,63,16,41,158,111,19,46,4,236,1686
10887,6,1,3,4,4,3,1,1,4,2,3,6,5,3,6,3,1,3,3,3,4,1,3,3,63,46,56,3,13,8,246,34,209,20,11,23,69,27,113,103,72,16,24,158,61,33,40,4,183,1266
10888,3,4,1,1,1,2,2,2,1,6,3,1,1,2,1,2,3,2,1,2,1,5,1,2,105,24,76,19,60,8,200,23,291,13,12,48,109,27,244,103,23,16,42,158,108,22,51,4,202,1442
10889,1,2,1,5,5,5,2,1,1,6,5,3,1,5,3,5,2,5,1,5,1,6,1,5,91,59,73,-3,-9,8,305,44,264,11,9,31,105,27,119,103,83,16,34,158,106,13,41,4,184,1268
10890,5,5,4,3,3,2,5,4,4,2,3,5,5,2,4,2,5,2,5,2,5,2,4,2,77,17,35,6,24,8,52,-12,169,17,11,29,75,27,147,103,-39,16,13,158,60,26,29,4,211,1542
10891,3,5,2,4,4,3,4,2,2,6,3,5,1,3,4,3,4,3,3,3,1,6,3,3,77,15,48,6,25,8,63,-10,214,19,12,29,94,27,149,103,-34,16,19,158,60,32,34,4,204,1452
10892,2,4,4,5,6,2,5,6,5,3,6,6,5,2,6,2,5,2,3,2,4,3,6,2,106,28,18,4,13,8,101,-3,151,11,7,28,92,27,158,103,-11,16,7,158,74,13,23,4,182,1254
10893,3,1,2,3,3,3,1,2,2,2,6,1,4,3,2,3,1,3,2,3,2,1,2,3,71,62,41,1,3,8,315,40,175,20,8,36,68,27,119,103,87,16,14,158,96,30,32,4,184,1278
10894,3,4,5,4,4,5,4,4,5,6,6,4,4,5,4,5,3,5,5,5,4,3,3,5,105,28,0,6,21,8,107,-3,117,14,8,32,70,27,172,103,-14,16,-1,158,65,31,34,4,247,1796
10895,2,5,5,5,5,1,5,6,5,6,6,2,4,1,2,1,6,1,5,1,3,3,4,1,102,20,1,-1,-2,8,72,-11,96,12,8,28,59,27,135,103,-28,16,-1,158,67,24,25,4,237,1692
10896,3,1,2,2,2,1,5,5,3,1,2,2,6,1,2,1,5,1,2,1,5,1,5,1,71,42,41,13,49,8,121,-4,169,29,14,40,54,27,187,103,-16,16,15,158,56,43,30,4,210,1528
10897,5,5,4,3,3,2,5,4,4,2,3,5,5,2,4,2,5,2,5,2,5,2,4,2,77,17,35,6,24,8,52,-12,169,17,11,29,75,27,147,103,-39,16,13,158,60,26,29,4,211,1542
